customer_id,recency,frequency,monetary,cluster,segment
C00781,100,4,1316.43,3,At Risk
C00784,198,2,527.1899999999999,3,At Risk
C00786,360,1,570.14,1,Low Value
C00787,571,1,309.42,1,Low Value
C00788,126,3,1031.17,3,At Risk
C00790,176,8,2027.23,0,Potential Loyalists
C00791,445,2,193.1,1,Low Value
C00794,88,4,737.4300000000001,3,At Risk
C00796,3,23,8697.53,4,VIP Customers
C00797,48,9,2904.48,0,Potential Loyalists
C00798,318,4,574.9200000000001,1,Low Value
C00799,414,1,235.48,1,Low Value
C00800,280,4,562.06,3,At Risk
C00801,21,11,3478.7599999999998,0,Potential Loyalists
C00803,36,3,855.49,3,At Risk
C00804,22,10,3189.15,0,Potential Loyalists
C00805,135,8,2836.39,0,Potential Loyalists
C00806,128,17,4230.43,2,Loyal Customers
C00807,97,11,3763.37,0,Potential Loyalists
C00808,6,17,6617.2,2,Loyal Customers
C00809,141,3,489.33000000000004,3,At Risk
C00810,26,6,996.71,3,At Risk
C00811,58,8,5913.87,2,Loyal Customers
C00812,41,7,1459.26,0,Potential Loyalists
C00813,1,26,18307.260000000002,4,VIP Customers
C00816,596,1,151.44,1,Low Value
C00817,482,3,1531.45,1,Low Value
C00818,309,4,1507.02,3,At Risk
C00819,38,7,3087.85,0,Potential Loyalists
C00821,242,6,2984.9,0,Potential Loyalists
C00822,33,6,1880.43,0,Potential Loyalists
C00824,507,1,639.14,1,Low Value
C00825,257,3,396.81,3,At Risk
C00826,11,12,6609.79,2,Loyal Customers
C00827,161,8,2503.87,0,Potential Loyalists
C00828,206,6,1342.76,3,At Risk
C00829,18,15,6658.17,2,Loyal Customers
C00830,27,4,965.31,3,At Risk
C00831,47,9,1428.12,0,Potential Loyalists
C00832,11,10,3800.2799999999997,0,Potential Loyalists
C00833,12,7,2340.48,0,Potential Loyalists
C00835,54,17,3037.59,2,Loyal Customers
C00837,88,9,2690.12,0,Potential Loyalists
C00838,15,2,1222.9299999999998,3,At Risk
C00839,66,2,863.2299999999999,3,At Risk
C00840,347,1,81.22,1,Low Value
C00841,401,2,238.61,1,Low Value
C00842,172,2,372.44,3,At Risk
C00843,109,5,1686.99,3,At Risk
C00845,231,3,918.44,3,At Risk
C00846,42,1,35.05,3,At Risk
C00847,290,6,2367.23,3,At Risk
C00848,101,1,63.55,3,At Risk
C00850,20,6,1838.3,0,Potential Loyalists
C00851,222,3,590.07,3,At Risk
C00854,137,3,4297.82,0,Potential Loyalists
C00855,31,20,9930.46,4,VIP Customers
C00857,71,5,3141.73,0,Potential Loyalists
C00859,371,1,675.49,1,Low Value
C00862,252,4,1401.77,3,At Risk
C00863,47,6,3058.5299999999997,0,Potential Loyalists
C00864,644,2,867.8499999999999,1,Low Value
C00865,163,3,1272.37,3,At Risk
C00866,59,15,4292.34,2,Loyal Customers
C00867,32,7,1376.1,0,Potential Loyalists
C00868,49,2,763.21,3,At Risk
C00869,86,21,9318.83,4,VIP Customers
C00870,23,5,2281.89,0,Potential Loyalists
C00872,184,5,4210.3,0,Potential Loyalists
C00874,80,4,1124.8600000000001,3,At Risk
C00875,284,1,67.98,3,At Risk
C00876,128,1,178.28,3,At Risk
C00877,700,3,403.89000000000004,1,Low Value
C00878,223,2,259.01,3,At Risk
C00879,56,3,317.26,3,At Risk
C00880,17,3,669.84,3,At Risk
C00881,221,3,1041.83,3,At Risk
C00882,677,1,141.16,1,Low Value
C00883,530,1,23.17,1,Low Value
C00884,71,8,4564.24,0,Potential Loyalists
C00885,2,26,8397.88,4,VIP Customers
C00886,275,1,557.83,3,At Risk
C00887,133,2,1084.29,3,At Risk
C00888,30,12,4795.23,2,Loyal Customers
C00890,116,10,5169.94,2,Loyal Customers
C00891,198,5,1493.71,3,At Risk
C00893,74,2,435.64,3,At Risk
C00894,212,1,45.12,3,At Risk
C00895,671,1,190.67,1,Low Value
C00896,211,6,1944.44,3,At Risk
C00897,39,4,1369.6399999999999,3,At Risk
C00898,71,6,1003.04,3,At Risk
C00899,6,8,4693.96,0,Potential Loyalists
C00900,164,1,174.42,3,At Risk
C00901,114,9,2520.39,0,Potential Loyalists
C00902,133,4,886.76,3,At Risk
C00903,2,7,1063.46,0,Potential Loyalists
C00904,451,3,6000.66,1,Low Value
C00905,173,5,5073.0199999999995,0,Potential Loyalists
C00906,21,18,8481.03,2,Loyal Customers
C00907,34,4,1034.25,3,At Risk
C00908,167,1,135.48,3,At Risk
C00909,6,3,97.55000000000001,3,At Risk
C00910,200,1,170.64,3,At Risk
C00911,158,3,1759.92,3,At Risk
C00912,81,20,16793.05,4,VIP Customers
C00913,134,1,88.05,3,At Risk
C00914,132,5,946.4300000000001,3,At Risk
C00916,232,1,3234.04,3,At Risk
C00917,552,1,2142.4,1,Low Value
C00918,39,11,6148.82,2,Loyal Customers
C00919,80,7,2114.44,0,Potential Loyalists
C00921,92,1,1174.38,3,At Risk
C00922,124,6,2574.24,0,Potential Loyalists
C00923,38,7,1554.71,0,Potential Loyalists
C00924,25,11,2676.09,0,Potential Loyalists
C00925,423,2,2223.88,1,Low Value
C00926,9,17,5724.65,2,Loyal Customers
C00927,335,2,2463.55,1,Low Value
C00928,132,4,1936.42,3,At Risk
C00929,8,5,774.5,3,At Risk
C00931,20,8,1924.53,0,Potential Loyalists
C00932,338,1,54.92,1,Low Value
C00933,428,1,103.14,1,Low Value
C00934,7,6,1983.15,0,Potential Loyalists
C00935,238,1,276.74,3,At Risk
C00936,21,10,3442.04,0,Potential Loyalists
C00937,77,2,728.41,3,At Risk
C00938,478,3,1202.38,1,Low Value
C00939,226,7,2669.16,0,Potential Loyalists
C00941,194,6,1193.73,3,At Risk
C00943,12,12,6561.57,2,Loyal Customers
C00945,183,6,1836.75,3,At Risk
C00946,27,11,4385.78,0,Potential Loyalists
C00947,392,1,394.35,1,Low Value
C00948,10,6,5138.18,0,Potential Loyalists
C00949,89,9,2224.73,0,Potential Loyalists
C00950,112,8,2498.45,0,Potential Loyalists
C00951,15,21,4837.5599999999995,2,Loyal Customers
C00952,21,1,1158.16,3,At Risk
C00953,181,2,369.38,3,At Risk
C00955,219,2,427.96000000000004,3,At Risk
C00956,425,1,87.32,1,Low Value
C00957,634,1,99.63,1,Low Value
C00958,126,1,55.08,3,At Risk
C00961,10,12,4547.07,2,Loyal Customers
C00962,127,10,4192.12,0,Potential Loyalists
C00963,22,2,369.34000000000003,3,At Risk
C00964,35,13,4535.9,2,Loyal Customers
C00966,45,13,3493.7,0,Potential Loyalists
C00967,168,7,6244.29,0,Potential Loyalists
C00968,484,1,146.97,1,Low Value
C00969,459,2,143.6,1,Low Value
C00970,76,6,5158.62,0,Potential Loyalists
C00971,621,2,143.65,1,Low Value
C00972,411,8,2589.51,1,Low Value
C00974,181,1,239.82,3,At Risk
C00976,696,1,78.26,1,Low Value
C00977,712,1,1795.03,1,Low Value
C00978,5,12,4216.76,2,Loyal Customers
C00980,43,5,1426.42,3,At Risk
C00981,214,2,418.88,3,At Risk
C00982,22,13,5306.01,2,Loyal Customers
C00983,27,40,15108.85,4,VIP Customers
C00984,25,11,4049.6,0,Potential Loyalists
C00985,22,14,8997.75,2,Loyal Customers
C00986,76,10,4227.41,0,Potential Loyalists
C00987,1,17,7495.87,2,Loyal Customers
C00988,70,7,1862.26,0,Potential Loyalists
C00990,93,4,691.07,3,At Risk
C00991,36,6,3089.54,0,Potential Loyalists
C00994,5,5,1581.69,3,At Risk
C00995,53,11,4694.23,2,Loyal Customers
C00997,190,4,644.5,3,At Risk
C00998,38,4,2108.16,3,At Risk
C00999,93,9,4441.54,0,Potential Loyalists
C01000,6,12,3940.56,0,Potential Loyalists
C01001,111,7,584.13,3,At Risk
C01002,73,5,1911.28,3,At Risk
C01003,287,2,1154.4,3,At Risk
C01004,537,1,84.98,1,Low Value
C01005,319,4,2583.93,1,Low Value
C01006,31,13,4905.8,2,Loyal Customers
C01007,93,8,1762.8600000000001,0,Potential Loyalists
C01008,435,1,92.83,1,Low Value
C01009,226,6,3092.74,0,Potential Loyalists
C01010,355,2,1082.7,1,Low Value
C01012,268,1,392.11,3,At Risk
C01014,7,6,1936.05,0,Potential Loyalists
C01015,27,2,82.10999999999999,3,At Risk
C01016,68,4,5599.6,0,Potential Loyalists
C01017,52,11,5969.8,2,Loyal Customers
C01018,400,2,596.36,1,Low Value
C01020,450,3,1069.0,1,Low Value
C01021,287,4,5288.91,0,Potential Loyalists
C01024,31,5,1892.6,0,Potential Loyalists
C01025,92,3,572.61,3,At Risk
C01026,435,3,727.14,1,Low Value
C01027,207,9,4547.42,0,Potential Loyalists
C01028,140,4,1236.1599999999999,3,At Risk
C01029,52,16,5388.39,2,Loyal Customers
C01030,402,3,409.86,1,Low Value
C01031,33,6,2591.16,0,Potential Loyalists
C01032,213,6,3026.3900000000003,0,Potential Loyalists
C01035,41,6,2344.31,0,Potential Loyalists
C01036,115,3,695.65,3,At Risk
C01037,39,10,3856.24,0,Potential Loyalists
C01038,42,16,6597.76,2,Loyal Customers
C01039,27,3,202.58,3,At Risk
C01040,12,7,2409.04,0,Potential Loyalists
C01041,220,7,1008.26,3,At Risk
C01042,31,14,4811.99,2,Loyal Customers
C01043,30,11,3112.31,0,Potential Loyalists
C01044,263,7,2638.63,0,Potential Loyalists
C01045,35,6,5952.79,0,Potential Loyalists
C01046,48,8,3319.5299999999997,0,Potential Loyalists
C01047,168,2,996.17,3,At Risk
C01048,532,1,597.52,1,Low Value
C01049,29,10,3429.93,0,Potential Loyalists
C01051,9,18,8264.76,2,Loyal Customers
C01052,270,1,54.11,3,At Risk
C01053,21,13,2868.95,0,Potential Loyalists
C01054,42,1,574.02,3,At Risk
C01055,23,1,2670.88,3,At Risk
C01056,244,3,827.41,3,At Risk
C01057,285,4,478.18,3,At Risk
C01058,502,2,1778.0,1,Low Value
C01059,47,5,4366.34,0,Potential Loyalists
C01062,336,1,259.21,1,Low Value
C01064,181,12,4449.84,2,Loyal Customers
C01065,13,10,4260.68,0,Potential Loyalists
C01066,22,2,844.99,3,At Risk
C01067,45,3,391.93,3,At Risk
C01068,6,7,2738.94,0,Potential Loyalists
C01069,462,1,684.86,1,Low Value
C01070,80,2,750.2,3,At Risk
C01071,124,2,444.74,3,At Risk
C01072,452,2,847.81,1,Low Value
C01073,1,1,87.67,3,At Risk
C01074,370,2,2340.52,1,Low Value
C01075,93,4,2260.5,3,At Risk
C01077,506,1,282.91,1,Low Value
C01080,187,3,2045.43,3,At Risk
C01081,94,11,6399.23,2,Loyal Customers
C01083,240,4,1298.37,3,At Risk
C01084,489,2,429.35,1,Low Value
C01085,92,5,2352.36,0,Potential Loyalists
C01086,70,4,845.47,3,At Risk
C01087,340,3,2735.11,1,Low Value
C01088,82,10,3710.67,0,Potential Loyalists
C01089,357,3,997.1500000000001,1,Low Value
C01090,42,10,1844.15,0,Potential Loyalists
C01091,442,3,1220.0700000000002,1,Low Value
C01092,75,25,12811.75,4,VIP Customers
C01093,181,7,1319.04,3,At Risk
C01094,2,12,9175.46,2,Loyal Customers
C01095,317,5,1866.35,1,Low Value
C01096,350,2,489.69000000000005,1,Low Value
C01097,327,3,1179.1,1,Low Value
C01098,169,10,6244.39,2,Loyal Customers
C01099,74,14,5906.6,2,Loyal Customers
C01100,47,3,1088.07,3,At Risk
C01101,54,10,3208.24,0,Potential Loyalists
C01102,89,1,350.68,3,At Risk
C01103,244,2,497.90999999999997,3,At Risk
C01105,512,1,190.35,1,Low Value
C01106,12,16,8074.66,2,Loyal Customers
C01108,279,7,1326.31,3,At Risk
C01109,41,5,1609.28,3,At Risk
C01111,1,4,1369.85,3,At Risk
C01112,91,6,879.68,3,At Risk
C01113,615,1,536.04,1,Low Value
C01114,80,12,3766.3700000000003,0,Potential Loyalists
C01115,32,17,7604.84,2,Loyal Customers
C01116,32,3,1205.3899999999999,3,At Risk
C01117,189,1,109.94,3,At Risk
C01118,287,3,416.43,3,At Risk
C01119,28,8,810.72,0,Potential Loyalists
C01120,49,1,19.85,3,At Risk
C01122,40,2,187.82,3,At Risk
C01123,137,8,3514.12,0,Potential Loyalists
C01124,279,4,654.94,3,At Risk
C01125,582,2,364.7,1,Low Value
C01126,30,16,8111.96,2,Loyal Customers
C01127,24,1,90.24,3,At Risk
C01128,54,3,449.28,3,At Risk
C01129,8,5,2920.6800000000003,0,Potential Loyalists
C01130,35,18,6882.49,2,Loyal Customers
C01131,36,9,6745.33,2,Loyal Customers
C01132,50,7,3622.94,0,Potential Loyalists
C01133,80,4,574.97,3,At Risk
C01134,53,5,1482.22,3,At Risk
C01135,545,1,61.38,1,Low Value
C01136,262,2,3081.51,3,At Risk
C01137,49,11,4760.26,2,Loyal Customers
C01139,9,5,2122.92,0,Potential Loyalists
C01140,686,1,665.77,1,Low Value
C01141,80,6,1288.6299999999999,3,At Risk
C01142,306,1,270.18,1,Low Value
C01143,458,5,2784.1299999999997,1,Low Value
C01144,607,1,66.72,1,Low Value
C01146,43,4,1033.4299999999998,3,At Risk
C01147,262,1,238.88,3,At Risk
C01148,244,3,1100.72,3,At Risk
C01149,709,1,92.94,1,Low Value
C01151,20,21,10184.05,4,VIP Customers
C01153,87,4,1321.01,3,At Risk
C01154,39,3,1701.55,3,At Risk
C01155,27,4,3279.2999999999997,0,Potential Loyalists
C01156,12,2,159.77,3,At Risk
C01157,63,4,1132.99,3,At Risk
C01158,61,5,2069.39,0,Potential Loyalists
C01159,153,7,1132.32,3,At Risk
C01160,121,1,65.93,3,At Risk
C01161,55,3,716.19,3,At Risk
C01164,119,5,5266.77,0,Potential Loyalists
C01165,206,5,2622.1699999999996,3,At Risk
C01166,221,3,787.89,3,At Risk
C01167,71,5,982.0500000000001,3,At Risk
C01168,513,1,92.69,1,Low Value
C01169,74,3,461.41999999999996,3,At Risk
C01171,129,3,1494.28,3,At Risk
C01172,11,4,1049.95,3,At Risk
C01173,355,3,497.7,1,Low Value
C01174,190,3,978.6800000000001,3,At Risk
C01175,453,3,452.45,1,Low Value
C01176,269,2,1122.98,3,At Risk
C01177,204,4,3898.37,0,Potential Loyalists
C01178,130,5,1320.32,3,At Risk
C01179,162,4,3104.06,0,Potential Loyalists
C01180,111,1,172.55,3,At Risk
C01182,173,2,517.9100000000001,3,At Risk
C01183,224,2,349.9,3,At Risk
C01184,49,10,2627.85,0,Potential Loyalists
C01185,143,1,628.78,3,At Risk
C01186,84,1,175.47,3,At Risk
C01187,203,11,1821.99,0,Potential Loyalists
C01188,64,7,3113.5299999999997,0,Potential Loyalists
C01189,173,9,4207.17,0,Potential Loyalists
C01190,203,3,806.6400000000001,3,At Risk
C01191,45,9,1822.19,0,Potential Loyalists
C01195,112,4,3977.1099999999997,0,Potential Loyalists
C01197,727,1,106.87,1,Low Value
C01198,52,5,1181.42,3,At Risk
C01199,4,1,200.7,3,At Risk
C01200,134,7,4365.08,0,Potential Loyalists
C01202,77,3,2314.4700000000003,3,At Risk
C01203,29,1,35.05,3,At Risk
C01204,90,2,1344.4,3,At Risk
C01205,1,7,2292.27,0,Potential Loyalists
C01206,25,9,3358.89,0,Potential Loyalists
C01207,66,9,2313.67,0,Potential Loyalists
C01208,87,6,2307.66,0,Potential Loyalists
C01210,350,2,350.95,1,Low Value
C01212,39,3,1005.81,3,At Risk
C01213,375,1,1901.66,1,Low Value
C01214,30,3,483.74,3,At Risk
C01215,33,11,2930.31,0,Potential Loyalists
C01216,26,3,1983.94,3,At Risk
C01217,28,6,2439.45,0,Potential Loyalists
C01218,203,2,467.90999999999997,3,At Risk
C01219,144,5,5513.95,0,Potential Loyalists
C01220,20,15,5902.27,2,Loyal Customers
C01221,288,2,225.51,3,At Risk
C01222,440,1,92.83,1,Low Value
C01223,40,2,1154.65,3,At Risk
C01225,656,1,232.71,1,Low Value
C01226,22,8,3485.12,0,Potential Loyalists
C01227,281,1,1138.15,3,At Risk
C01230,51,5,1068.57,3,At Risk
C01231,174,7,1263.78,3,At Risk
C01232,31,5,699.69,3,At Risk
C01234,63,5,1017.37,3,At Risk
C01235,328,7,2382.8900000000003,1,Low Value
C01236,29,10,2382.15,0,Potential Loyalists
C01237,60,10,4886.62,0,Potential Loyalists
C01238,86,7,6585.95,2,Loyal Customers
C01240,25,10,4455.12,0,Potential Loyalists
C01241,93,17,7106.2,2,Loyal Customers
C01244,10,18,3403.51,2,Loyal Customers
C01245,62,4,1280.59,3,At Risk
C01246,25,7,4291.73,0,Potential Loyalists
C01247,17,4,521.79,3,At Risk
C01248,556,2,1369.31,1,Low Value
C01250,37,1,87.81,3,At Risk
C01252,24,2,116.4,3,At Risk
C01253,119,4,1641.1100000000001,3,At Risk
C01254,26,19,8804.67,2,Loyal Customers
C01255,63,10,5838.09,2,Loyal Customers
C01256,29,6,1161.9099999999999,3,At Risk
C01257,380,3,1623.4099999999999,1,Low Value
C01258,535,1,655.4,1,Low Value
C01259,40,5,5337.29,0,Potential Loyalists
C01264,195,9,3125.9500000000003,0,Potential Loyalists
C01265,4,1,214.99,3,At Risk
C01266,225,7,1684.8700000000001,3,At Risk
C01267,42,16,5448.68,2,Loyal Customers
C01268,69,13,3223.3,0,Potential Loyalists
C01269,23,19,7039.03,2,Loyal Customers
C01271,106,6,1504.97,3,At Risk
C01272,206,1,58.15,3,At Risk
C01273,162,4,1970.92,3,At Risk
C01274,22,13,6539.39,2,Loyal Customers
C01275,46,22,8325.630000000001,4,VIP Customers
C01276,576,1,92.58,1,Low Value
C01277,81,12,4858.59,2,Loyal Customers
C01280,144,9,2594.19,0,Potential Loyalists
C01281,76,3,966.04,3,At Risk
C01282,25,24,10266.42,4,VIP Customers
C01284,193,7,4546.68,0,Potential Loyalists
C01285,26,4,1580.8700000000001,3,At Risk
C01286,109,9,3740.37,0,Potential Loyalists
C01287,127,10,3178.67,0,Potential Loyalists
C01288,76,15,4687.41,2,Loyal Customers
C01289,281,1,363.29,3,At Risk
C01290,44,19,9540.5,4,VIP Customers
C01294,186,6,2003.79,3,At Risk
C01295,45,3,456.31,3,At Risk
C01296,26,12,5899.37,2,Loyal Customers
C01297,79,7,1154.55,3,At Risk
C01299,99,16,5409.7300000000005,2,Loyal Customers
C01301,1,14,4362.13,2,Loyal Customers
C01302,299,3,1734.83,3,At Risk
C01303,377,3,649.31,1,Low Value
C01304,115,4,2258.19,3,At Risk
C01306,149,1,114.66,3,At Risk
C01307,522,1,169.26,1,Low Value
C01308,20,2,231.91,3,At Risk
C01309,137,1,66.18,3,At Risk
C01310,66,1,260.91,3,At Risk
C01311,29,9,3655.39,0,Potential Loyalists
C01312,218,2,811.29,3,At Risk
C01313,82,13,4723.04,2,Loyal Customers
C01314,34,8,3722.13,0,Potential Loyalists
C01315,24,6,5346.94,0,Potential Loyalists
C01316,139,1,147.77,3,At Risk
C01317,556,2,273.08,1,Low Value
C01318,303,3,324.22,1,Low Value
C01320,221,13,2531.01,0,Potential Loyalists
C01321,357,4,1826.1,1,Low Value
C01323,52,11,2751.21,0,Potential Loyalists
C01325,325,1,174.45,1,Low Value
C01327,159,8,3069.98,0,Potential Loyalists
C01328,14,12,3275.65,0,Potential Loyalists
C01329,5,9,2593.53,0,Potential Loyalists
C01331,24,1,105.74,3,At Risk
C01332,118,4,522.47,3,At Risk
C01334,90,6,1137.66,3,At Risk
C01336,133,2,424.55,3,At Risk
C01337,181,4,1663.53,3,At Risk
C01338,157,7,1100.67,3,At Risk
C01339,564,1,155.63,1,Low Value
C01340,51,3,1278.67,3,At Risk
C01341,683,1,1283.28,1,Low Value
C01343,617,1,112.59,1,Low Value
C01344,5,3,854.48,3,At Risk
C01345,150,3,565.67,3,At Risk
C01346,105,3,2738.5699999999997,3,At Risk
C01347,369,4,2684.0699999999997,1,Low Value
C01348,204,5,780.83,3,At Risk
C01349,9,1,550.01,3,At Risk
C01351,145,7,1723.77,0,Potential Loyalists
C01353,321,1,641.02,1,Low Value
C01354,719,1,293.07,1,Low Value
C01355,3,5,1817.64,0,Potential Loyalists
C01356,9,4,558.02,3,At Risk
C01357,13,13,4734.5599999999995,2,Loyal Customers
C01358,173,12,2611.34,0,Potential Loyalists
C01359,121,3,593.56,3,At Risk
C01360,88,2,206.58999999999997,3,At Risk
C01362,247,3,654.08,3,At Risk
C01363,711,1,384.96,1,Low Value
C01364,171,2,262.81,3,At Risk
C01367,454,4,1945.7900000000002,1,Low Value
C01368,40,16,6364.04,2,Loyal Customers
C01369,52,4,2348.34,0,Potential Loyalists
C01370,13,21,13124.830000000002,4,VIP Customers
C01371,113,2,250.15,3,At Risk
C01372,189,2,623.9100000000001,3,At Risk
C01373,104,2,832.23,3,At Risk
C01375,111,1,663.77,3,At Risk
C01376,3,9,3318.4399999999996,0,Potential Loyalists
C01377,37,11,3009.67,0,Potential Loyalists
C01382,470,1,908.22,1,Low Value
C01384,131,5,1231.94,3,At Risk
C01385,68,2,210.49,3,At Risk
C01386,570,2,689.25,1,Low Value
C01388,59,1,127.81,3,At Risk
C01389,26,24,11103.69,4,VIP Customers
C01390,44,2,449.01,3,At Risk
C01391,32,10,5057.39,2,Loyal Customers
C01392,135,10,2990.35,0,Potential Loyalists
C01393,36,15,4696.31,2,Loyal Customers
C01394,133,9,3047.48,0,Potential Loyalists
C01395,239,3,1042.68,3,At Risk
C01396,4,14,6954.97,2,Loyal Customers
C01398,314,1,915.06,1,Low Value
C01399,4,16,5222.89,2,Loyal Customers
C01400,235,5,1054.49,3,At Risk
C01401,18,15,5527.06,2,Loyal Customers
C01402,148,12,5490.64,2,Loyal Customers
C01403,76,7,3087.78,0,Potential Loyalists
C01404,387,3,177.99,1,Low Value
C01405,106,9,5202.910000000001,0,Potential Loyalists
C01406,170,4,768.12,3,At Risk
C01407,3,11,3760.0099999999998,0,Potential Loyalists
C01408,300,7,3832.31,0,Potential Loyalists
C01409,30,7,2732.63,0,Potential Loyalists
C01410,42,8,3062.16,0,Potential Loyalists
C01413,52,15,3823.75,2,Loyal Customers
C01414,47,3,1042.74,3,At Risk
C01415,271,1,71.75,3,At Risk
C01417,127,5,1513.86,3,At Risk
C01418,29,5,954.22,3,At Risk
C01419,3,8,6242.58,2,Loyal Customers
C01420,138,8,1483.51,0,Potential Loyalists
C01422,80,2,257.47,3,At Risk
C01424,147,8,1612.66,0,Potential Loyalists
C01426,93,3,1325.26,3,At Risk
C01427,9,4,5641.49,0,Potential Loyalists
C01428,21,3,2068.6699999999996,3,At Risk
C01429,130,7,2424.7400000000002,0,Potential Loyalists
C01430,576,1,29.39,1,Low Value
C01431,69,9,6409.76,2,Loyal Customers
C01434,309,4,1556.03,3,At Risk
C01436,59,7,3940.3300000000004,0,Potential Loyalists
C01437,5,3,463.34000000000003,3,At Risk
C01438,151,1,853.25,3,At Risk
C01439,59,1,2676.42,3,At Risk
C01440,158,6,2660.93,0,Potential Loyalists
C01441,329,4,1388.55,1,Low Value
C01442,82,7,2446.21,0,Potential Loyalists
C01443,302,4,763.71,3,At Risk
C01444,170,5,825.5,3,At Risk
C01445,196,9,2973.36,0,Potential Loyalists
C01446,32,3,1079.53,3,At Risk
C01447,22,4,419.34000000000003,3,At Risk
C01448,131,7,1226.75,3,At Risk
C01449,259,6,2366.04,3,At Risk
C01450,1,7,2543.3199999999997,0,Potential Loyalists
C01451,96,24,8025.53,4,VIP Customers
C01452,221,1,212.74,3,At Risk
C01453,35,16,4646.900000000001,2,Loyal Customers
C01454,285,3,419.11,3,At Risk
C01455,38,6,1324.8799999999999,3,At Risk
C01456,5,1,225.04,3,At Risk
C01457,557,1,135.52,1,Low Value
C01458,118,7,1610.51,0,Potential Loyalists
C01459,326,3,1771.8600000000001,1,Low Value
C01461,87,6,1893.6,0,Potential Loyalists
C01463,51,17,7194.290000000001,2,Loyal Customers
C01464,26,12,8265.32,2,Loyal Customers
C01466,44,10,7570.1900000000005,2,Loyal Customers
C01467,10,14,6826.82,2,Loyal Customers
C01469,144,9,2122.7000000000003,0,Potential Loyalists
C01470,400,2,741.95,1,Low Value
C01471,97,4,1112.49,3,At Risk
C01472,35,1,731.21,3,At Risk
C01473,58,6,5267.3,0,Potential Loyalists
C01474,360,3,439.41,1,Low Value
C01475,715,1,732.64,1,Low Value
C01476,20,8,1247.6,0,Potential Loyalists
C01477,570,1,358.3,1,Low Value
C01478,332,3,592.91,1,Low Value
C01479,17,7,2067.6800000000003,0,Potential Loyalists
C01480,185,7,1638.73,3,At Risk
C01481,61,6,1503.75,0,Potential Loyalists
C01482,53,19,8252.5,2,Loyal Customers
C01483,276,6,1243.0,3,At Risk
C01485,104,4,653.51,3,At Risk
C01486,45,18,4480.57,2,Loyal Customers
C01487,12,5,1041.29,3,At Risk
C01488,217,2,43.07,3,At Risk
C01489,15,3,583.03,3,At Risk
C01491,32,10,2872.4,0,Potential Loyalists
C01492,43,9,1917.33,0,Potential Loyalists
C01493,162,16,4292.07,2,Loyal Customers
C01494,29,6,1340.99,0,Potential Loyalists
C01495,340,2,162.18,1,Low Value
C01497,1,20,5387.7699999999995,2,Loyal Customers
C01498,506,1,481.2,1,Low Value
C01499,349,1,146.43,1,Low Value
C01500,67,12,3951.73,0,Potential Loyalists
C01501,181,6,1660.23,3,At Risk
C01502,423,1,414.35,1,Low Value
C01503,65,9,2479.09,0,Potential Loyalists
C01504,7,30,12984.06,4,VIP Customers
C01505,251,3,681.97,3,At Risk
C01506,47,5,2449.5,0,Potential Loyalists
C01507,213,3,1260.88,3,At Risk
C01508,93,9,5743.03,2,Loyal Customers
C01509,77,15,4591.84,2,Loyal Customers
C01510,4,22,7407.2,2,Loyal Customers
